Name,Location,Paths,ID,Desc.,km,km change,Type,Device,Device direction,Track ID
P491,N430,N415,19.532,100,100,100,100,0,0,0,,,
P492,N431,N315,596.171,100,100,100,100,0,0,0,,,
P493,N432,N416,16.747,100,100,100,100,0,0,0,,,
P494,N434,N319,446.648,100,100,100,100,0,0,0,,,
P495,N435,N417,19.563,100,100,100,100,0,0,0,,,
P496,N436,N318,492.596,100,100,100,100,0,0,0,,,
P497,N437,N418,17.131,100,100,100,100,0,0,0,,,
P498,N438,N321,414.241,100,100,100,100,0,0,0,,,
P499,N439,N419,16.791,100,100,100,100,0,0,0,,,
P500,N440,N320,417.546,100,100,100,100,0,0,0,,,
P501,N441,N420,17.64,100,100,100,100,0,0,0,,,
P502,N442,N322,388.6,100,100,100,100,0,0,0,,,
P503,N443,N421,16.72,100,100,100,100,0,0,0,,,
P504,N444,N323,389.714,100,100,100,100,0,0,0,,,
P505,N445,N422,21.034,100,100,100,100,0,0,0,,,
P506,N446,N324,409.405,100,100,100,100,0,0,0,,,
P507,N447,N423,17.914,100,100,100,100,0,0,0,,,
P508,N448,N303,931.81,100,100,100,100,0,0,0,,,
P509,N449,N424,16.278,100,100,100,100,0,0,0,,,
P510,N450,N96,975.701,100,100,100,100,0,0,0,,,
P511,N451,N425,16.554,100,100,100,100,0,0,0,,,
P512,N452,N305,909.377,100,100,100,100,0,0,0,,,
P513,N453,N426,17.185,100,100,100,100,0,0,0,,,
P514,N454,N306,830.531,100,100,100,100,0,0,0,,,
P515,N455,N427,19.317,100,100,100,100,0,0,0,,,
P516,N456,N307,829.42,100,100,100,100,0,0,0,,,
P517,N457,N137,683.3129256,100,100,100,100,0,0,0,,,
P518,N459,N433,43.675,100,100,100,100,0,0,0,,,
